taxonkey	ISO2	ISO3
2742454	ZA	ZAF
2742427	ZA	ZAF
2742428	KE	KEN
2742428	MZ	MOZ
2742428	MW	MWI
2742428	SZ	SWZ
2742428	TZ	TZA
2742428	UG	UGA
2742428	ZA	ZAF
2742428	CD	COD
2742428	ZM	ZMB
2742428	ZW	ZWE
6429755	AF	AFG
6429755	ET	ETH
6429755	ID	IDN
6429755	IN	IND
6429755	IR	IRN
6429755	KE	KEN
6429755	MG	MDG
6429755	MY	MYS
6429755	OM	OMN
6429755	PK	PAK
6429755	SA	SAU
6429755	SO	SOM
6429755	TZ	TZA
6429755	UG	UGA
6429755	YE	YEM
5414991	AL	ALB
5414991	AM	ARM
5414991	AZ	AZE
5414991	BG	BGR
5414991	GR	GRC
5414991	HR	HRV
5414991	HU	HUN
5414991	IR	IRN
5414991	IT	ITA
5414991	LB	LBN
5414991	RO	ROU
5414991	RS	SRB
5414991	SY	SYR
5414991	TR	TUR
5414992	AL	ALB
5414992	AT	AUT
5414992	BE	BEL
5414992	BG	BGR
5414992	BY	BLR
5414992	CH	CHE
5414992	CZ	CZE
5414992	DE	DEU
5414992	EE	EST
5414992	FR	FRA
5414992	GR	GRC
5414992	HU	HUN
5414992	IT	ITA
5414992	LT	LTU
5414992	LV	LVA
5414992	MD	MDA
5414992	PL	POL
5414992	RO	ROU
5414992	RS	SRB
5414992	SK	SVK
5414992	SI	SVN
5414992	TR	TUR
5414992	UA	UKR
5414989	AL	ALB
5414989	AT	AUT
5414989	BG	BGR
5414989	CZ	CZE
5414989	GR	GRC
5414989	HR	HRV
5414989	HU	HUN
5414989	MD	MDA
5414989	RO	ROU
5414989	RS	SRB
5414989	SK	SVK
5414989	TR	TUR
5414990	AT	AUT
5414990	BE	BEL
5414990	CH	CHE
5414990	DE	DEU
5414990	ES	ESP
5414990	FR	FRA
5414990	IT	ITA
5414995	AL	ALB
5414995	BE	BEL
5414995	DE	DEU
5414995	ES	ESP
5414995	FI	FIN
5414995	FR	FRA
5414995	GB	GBR
5414995	IE	IRL
5414995	IT	ITA
5414995	MA	MAR
5414995	NO	NOR
5414995	PT	PRT
5414995	SE	SWE
9026318	BW	BWA
9026318	CM	CMR
9026318	ET	ETH
9026318	GA	GAB
9026318	KE	KEN
9026318	LK	LKA
9026318	MG	MDG
9026318	MZ	MOZ
9026318	MW	MWI
9026318	NG	NGA
9026318	SD	SDN
9026318	TD	TCD
9026318	TZ	TZA
9026318	UG	UGA
9026318	ZA	ZAF
9026318	CD	COD
9026318	ZM	ZMB
9026318	ZW	ZWE
5289968	AU	AUS
5289968	CN	CHN
5289968	ID	IDN
5289968	IN	IND
5289968	KH	KHM
5289968	MM	MMR
5289968	MY	MYS
5289968	PH	PHL
5289968	TH	THA
5289968	VN	VNM
5289937	AR	ARG
5289937	BO	BOL
5289937	MX	MEX
5289937	PE	PER
5289937	PY	PRY
5289937	UY	URY
5289937	US	USA
5289998	AR	ARG
5289998	BZ	BLZ
5289998	BO	BOL
5289998	BR	BRA
5289998	BW	BWA
5289998	CM	CMR
5289998	CR	CRI
5289998	GT	GTM
5289998	GF	GUF
5289998	GY	GUY
5289998	HN	HND
5289998	ID	IDN
5289998	IN	IND
5289998	JM	JAM
5289998	KE	KEN
5289998	KH	KHM
5289998	KN	KNA
5289998	LA	LAO
5289998	LK	LKA
5289998	MX	MEX
5289998	MM	MMR
5289998	MZ	MOZ
5289998	MY	MYS
5289998	NI	NIC
5289998	PK	PAK
5289998	PA	PAN
5289998	PE	PER
5289998	PR	PRI
5289998	SD	SDN
5289998	SV	SLV
5289998	SR	SUR
5289998	SZ	SWZ
5289998	TH	THA
5289998	TZ	TZA
5289998	UG	UGA
5289998	UY	URY
5289998	US	USA
5289998	VN	VNM
5289998	ZA	ZAF
5289998	ZW	ZWE
5289934	CN	CHN
5289934	IN	IND
5289934	MM	MMR
5289934	NP	NPL
5289934	VN	VNM
5289960	MU	MUS
5289960	RE	REU
5289987	AO	AGO
5289987	BW	BWA
5289987	MZ	MOZ
5289987	NA	NAM
5289987	SZ	SWZ
5289987	ZA	ZAF
5289987	ZW	ZWE
9228169	BO	BOL
9228169	ID	IDN
9228169	IN	IND
9228169	KH	KHM
9228169	LA	LAO
9228169	LK	LKA
9228169	MM	MMR
9228169	MY	MYS
9228169	PH	PHL
9228169	TH	THA
9228169	VN	VNM
5289958	AR	ARG
5289958	AG	ATG
5289958	BZ	BLZ
5289958	BO	BOL
5289958	BR	BRA
5289958	CL	CHL
5289958	CO	COL
5289958	CR	CRI
5289958	CU	CUB
5289958	DM	DMA
5289958	GP	GLP
5289958	GD	GRD
5289958	GT	GTM
5289958	GF	GUF
5289958	GY	GUY
5289958	HN	HND
5289958	KN	KNA
5289958	MX	MEX
5289958	MS	MSR
5289958	MQ	MTQ
5289958	NI	NIC
5289958	PA	PAN
5289958	PE	PER
5289958	PY	PRY
5289958	SV	SLV
5289958	SR	SUR
5289958	VC	VCT
5289958	VE	VEN
5289947	BJ	BEN
5289947	CI	CIV
5289947	NG	NGA
5289947	TG	TGO
5290003	AL	ALB
5290003	AM	ARM
5290003	AT	AUT
5290003	AZ	AZE
5290003	BG	BGR
5290003	BY	BLR
5290003	CN	CHN
5290003	CZ	CZE
5290003	ES	ESP
5290003	EE	EST
5290003	FR	FRA
5290003	GE	GEO
5290003	HR	HRV
5290003	HU	HUN
5290003	IR	IRN
5290003	IT	ITA
5290003	JP	JPN
5290003	KZ	KAZ
5290003	KG	KGZ
5290003	MD	MDA
5290003	NO	NOR
5290003	PK	PAK
5290003	PL	POL
5290003	PT	PRT
5290003	RO	ROU
5290003	RU	RUS
5290003	SK	SVK
5290003	SI	SVN
5290003	TR	TUR
5290003	UA	UKR
5290003	UZ	UZB
5289974	AU	AUS
5289974	BJ	BEN
5289974	BF	BFA
5289974	BT	BTN
5289974	BW	BWA
5289974	CN	CHN
5289974	CI	CIV
5289974	CM	CMR
5289974	ET	ETH
5289974	GA	GAB
5289974	GH	GHA
5289974	GN	GIN
5289974	GM	GMB
5289974	ID	IDN
5289974	IN	IND
5289974	KE	KEN
5289974	KH	KHM
5289974	LA	LAO
5289974	LR	LBR
5289974	LK	LKA
5289974	ML	MLI
5289974	MM	MMR
5289974	MZ	MOZ
5289974	MW	MWI
5289974	MY	MYS
5289974	NA	NAM
5289974	NG	NGA
5289974	NP	NPL
5289974	PK	PAK
5289974	PH	PHL
5289974	PG	PNG
5289974	SN	SEN
5289974	SL	SLE
5289974	SO	SOM
5289974	SZ	SWZ
5289974	TG	TGO
5289974	TH	THA
5289974	TW	TWN
5289974	TZ	TZA
5289974	UG	UGA
5289974	VN	VNM
5289974	ZA	ZAF
5289974	CD	COD
5289974	ZM	ZMB
5289974	ZW	ZWE
5289950	AO	AGO
5289950	BW	BWA
5289950	ET	ETH
5289950	KE	KEN
5289950	MZ	MOZ
5289950	MW	MWI
5289950	NA	NAM
5289950	SO	SOM
5289950	TZ	TZA
5289950	UG	UGA
5289950	ZA	ZAF
5289950	CD	COD
5289950	ZM	ZMB
5289950	ZW	ZWE
9028642	AU	AUS
9028642	CN	CHN
9028642	ID	IDN
9028642	IN	IND
9028642	KH	KHM
9028642	LA	LAO
9028642	MM	MMR
9028642	MU	MUS
9028642	MY	MYS
9028642	NP	NPL
9028642	PG	PNG
9028642	SC	SYC
9028642	TH	THA
9028642	TW	TWN
9028642	VN	VNM
5289972	AF	AFG
5289972	AL	ALB
5289972	AM	ARM
5289972	AZ	AZE
5289972	BG	BGR
5289972	BY	BLR
5289972	CN	CHN
5289972	CY	CYP
5289972	DZ	DZA
5289972	EG	EGY
5289972	ES	ESP
5289972	FR	FRA
5289972	GE	GEO
5289972	GR	GRC
5289972	HR	HRV
5289972	HU	HUN
5289972	IN	IND
5289972	IR	IRN
5289972	IQ	IRQ
5289972	IL	ISR
5289972	IT	ITA
5289972	JO	JOR
5289972	KZ	KAZ
5289972	KG	KGZ
5289972	LB	LBN
5289972	LY	LBY
5289972	MA	MAR
5289972	MD	MDA
5289972	NP	NPL
5289972	PK	PAK
5289972	PT	PRT
5289972	RO	ROU
5289972	RU	RUS
5289972	SA	SAU
5289972	SK	SVK
5289972	SI	SVN
5289972	SY	SYR
5289972	TM	TKM
5289972	TN	TUN
5289972	TR	TUR
5289972	UA	UKR
5289972	UZ	UZB
5289961	AU	AUS
5289961	CN	CHN
5289961	FJ	FJI
5289961	ID	IDN
5289961	IN	IND
5289961	KH	KHM
5289961	LA	LAO
5289961	MM	MMR
5289961	MU	MUS
5289961	MY	MYS
5289961	NP	NPL
5289961	PH	PHL
5289961	PG	PNG
5289961	SC	SYC
5289961	TH	THA
5289961	TW	TWN
5289961	TZ	TZA
5289961	US	USA
5289961	VN	VNM
5675188	CN	CHN
5675188	CM	CMR
5675188	ET	ETH
5675188	GH	GHA
5675188	GN	GIN
5675188	ID	IDN
5675188	IN	IND
5675188	KE	KEN
5675188	LS	LSO
5675188	ML	MLI
5675188	MM	MMR
5675188	MZ	MOZ
5675188	MW	MWI
5675188	NA	NAM
5675188	NG	NGA
5675188	NP	NPL
5675188	PH	PHL
5675188	SL	SLE
5675188	SO	SOM
5675188	SZ	SWZ
5675188	TH	THA
5675188	TZ	TZA
5675188	UG	UGA
5675188	YE	YEM
5675188	ZA	ZAF
5675188	ZM	ZMB
5675188	ZW	ZWE
5289935	BW	BWA
5289935	EG	EGY
5289935	ET	ETH
5289935	KE	KEN
5289935	MZ	MOZ
5289935	MW	MWI
5289935	SD	SDN
5289935	TZ	TZA
5289935	UG	UGA
5289935	YE	YEM
5289935	ZM	ZMB
5289935	ZW	ZWE
5289995	AF	AFG
5289995	CN	CHN
5289995	ID	IDN
5289995	IN	IND
5289995	JP	JPN
5289995	KH	KHM
5289995	LA	LAO
5289995	LK	LKA
5289995	MM	MMR
5289995	MY	MYS
5289995	PK	PAK
5289995	PH	PHL
5289995	PG	PNG
5289995	TH	THA
5289995	VN	VNM
5383898	CN	CHN
5383898	ID	IDN
5383898	IN	IND
5383898	LK	LKA
5383898	MY	MYS
5383898	TH	THA
5383898	VN	VNM
5383896	ID	IDN
5383896	LA	LAO
5383896	TH	THA
5383895	PH	PHL
7590974	MG	MDG
3190008	CN	CHN
3190008	ID	IDN
3190008	IN	IND
3190008	KH	KHM
3190008	LA	LAO
3190008	LK	LKA
3190008	MM	MMR
3190008	MY	MYS
3190008	PH	PHL
3190008	TH	THA
3190008	TW	TWN
3190008	VN	VNM
2974269	BR	BRA
2974269	PY	PRY
5402326	BW	BWA
5402326	ZA	ZAF
7675909	ZA	ZAF
5402363	NA	NAM
5402363	ZA	ZAF
5402350	NA	NAM
5402350	ZA	ZAF
5402336	ZA	ZAF
5402343	ZA	ZAF
7929064	BW	BWA
7929064	CN	CHN
7929064	ID	IDN
7929064	IN	IND
7929064	JP	JPN
7929064	KE	KEN
7929064	KH	KHM
7929064	LA	LAO
7929064	LK	LKA
7929064	MM	MMR
7929064	MZ	MOZ
7929064	MW	MWI
7929064	MY	MYS
7929064	PH	PHL
7929064	PG	PNG
7929064	TH	THA
7929064	TZ	TZA
7929064	VN	VNM
7929064	ZA	ZAF
7479348	AR	ARG
7479348	AG	ATG
7479348	BZ	BLZ
7479348	BR	BRA
7479348	BB	BRB
7479348	CR	CRI
7479348	CU	CUB
7479348	EC	ECU
7479348	GP	GLP
7479348	GD	GRD
7479348	GT	GTM
7479348	HN	HND
7479348	JM	JAM
7479348	LC	LCA
7479348	MX	MEX
7479348	MS	MSR
7479348	MQ	MTQ
7479348	NI	NIC
7479348	PA	PAN
7479348	PE	PER
7479348	PR	PRI
7479348	PY	PRY
7479348	SV	SLV
7479348	US	USA
8083111	CN	CHN
8083111	ID	IDN
8083111	IN	IND
8083111	JP	JPN
8083111	KE	KEN
8083111	KH	KHM
8083111	LA	LAO
8083111	LK	LKA
8083111	MM	MMR
8083111	MZ	MOZ
8083111	MW	MWI
8083111	MY	MYS
8083111	PK	PAK
8083111	PH	PHL
8083111	PG	PNG
8083111	TH	THA
8083111	TZ	TZA
8083111	UG	UGA
8083111	VN	VNM
8083111	ZA	ZAF
2703240	BW	BWA
2703240	CM	CMR
2703240	EG	EGY
2703240	ER	ERI
2703240	ET	ETH
2703240	IN	IND
2703240	IQ	IRQ
2703240	KE	KEN
2703240	MZ	MOZ
2703240	NA	NAM
2703240	NG	NGA
2703240	SD	SDN
2703240	SN	SEN
2703240	SO	SOM
2703240	SZ	SWZ
2703240	TZ	TZA
2703240	UG	UGA
2703240	ZA	ZAF
2703240	ZM	ZMB
2703240	ZW	ZWE
7861784	AR	ARG
7861784	BO	BOL
7861784	BR	BRA
7861784	CR	CRI
7861784	EC	ECU
7861784	GT	GTM
7861784	HN	HND
7861784	MX	MEX
7861784	NI	NIC
7861784	PA	PAN
7861784	PE	PER
7861784	PR	PRI
7861784	PY	PRY
7861784	SV	SLV
7861784	US	USA
5350072	BR	BRA
5350072	GY	GUY
5359591	AO	AGO
5359591	BJ	BEN
5359591	BR	BRA
5359591	CI	CIV
5359591	CM	CMR
5359591	CU	CUB
5359591	EC	ECU
5359591	GA	GAB
5359591	GH	GHA
5359591	GW	GNB
5359591	GQ	GNQ
5359591	GD	GRD
5359591	GT	GTM
5359591	GF	GUF
5359591	GY	GUY
5359591	LR	LBR
5359591	NG	NGA
5359591	PA	PAN
5359591	PE	PER
5359591	PR	PRI
5359591	SL	SLE
5359591	ST	STP
5359591	SR	SUR
5359591	TG	TGO
5359591	TT	TTO
5359591	VE	VEN
5359591	CD	COD
2908570	AG	ATG
2908570	BZ	BLZ
2908570	BO	BOL
2908570	BR	BRA
2908570	CO	COL
2908570	CR	CRI
2908570	CU	CUB
2908570	DM	DMA
2908570	EC	ECU
2908570	GP	GLP
2908570	GD	GRD
2908570	GF	GUF
2908570	GY	GUY
2908570	HN	HND
2908570	KN	KNA
2908570	LC	LCA
2908570	MX	MEX
2908570	MS	MSR
2908570	MQ	MTQ
2908570	NI	NIC
2908570	PA	PAN
2908570	PE	PER
2908570	PR	PRI
2908570	SR	SUR
2908570	VC	VCT
2908570	VE	VEN
9174642	BZ	BLZ
9174642	BR	BRA
9174642	CF	CAF
9174642	CM	CMR
9174642	CO	COL
9174642	CR	CRI
9174642	DO	DOM
9174642	EC	ECU
9174642	GH	GHA
9174642	GP	GLP
9174642	GT	GTM
9174642	GF	GUF
9174642	GY	GUY
9174642	HN	HND
9174642	JM	JAM
9174642	KE	KEN
9174642	MG	MDG
9174642	MX	MEX
9174642	MZ	MOZ
9174642	MS	MSR
9174642	MQ	MTQ
9174642	NG	NGA
9174642	NI	NIC
9174642	PA	PAN
9174642	PR	PRI
9174642	SR	SUR
9174642	TZ	TZA
9174642	UG	UGA
9174642	VE	VEN
9174642	CD	COD
9174642	ZM	ZMB
9174642	ZW	ZWE
5421410	US	USA
2683503	MX	MEX
2683516	HN	HND
2683495	MX	MEX
2754610	BJ	BEN
2754610	CI	CIV
2754610	ER	ERI
2754610	ET	ETH
2754610	GH	GHA
2754610	LR	LBR
2754610	ML	MLI
2754610	NG	NGA
2754476	ID	IDN
2754476	IN	IND
2754476	MM	MMR
2754476	MY	MYS
2754476	NP	NPL
2754476	PH	PHL
2754476	TH	THA
2754476	TW	TWN
2754476	VN	VNM
2754659	AO	AGO
2754659	BI	BDI
2754659	CF	CAF
2754659	CI	CIV
2754659	CM	CMR
2754659	CG	COG
2754659	GA	GAB
2754659	LR	LBR
2754659	UG	UGA
2754659	ZM	ZMB
2755489	AU	AUS
2755489	BF	BFA
2755489	CN	CHN
2755489	CI	CIV
2755489	CM	CMR
2755489	GH	GHA
2755489	GN	GIN
2755489	ID	IDN
2755489	IN	IND
2755489	KH	KHM
2755489	LA	LAO
2755489	LR	LBR
2755489	LK	LKA
2755489	MG	MDG
2755489	MM	MMR
2755489	MU	MUS
2755489	MY	MYS
2755489	NG	NGA
2755489	NP	NPL
2755489	PH	PHL
2755489	PG	PNG
2755489	RE	REU
2755489	SN	SEN
2755489	SL	SLE
2755489	TH	THA
2755489	TZ	TZA
2755489	UG	UGA
2755489	VN	VNM
2755116	CI	CIV
2755116	CM	CMR
2755116	CG	COG
2755116	GA	GAB
2755116	SL	SLE
2754963	MY	MYS
2754963	TH	THA
8331482	CN	CHN
8331482	TW	TWN
2755063	AL	ALB
2755063	AM	ARM
2755063	AT	AUT
2755063	AZ	AZE
2755063	BE	BEL
2755063	BG	BGR
2755063	CH	CHE
2755063	DE	DEU
2755063	DZ	DZA
2755063	ES	ESP
2755063	FR	FRA
2755063	GB	GBR
2755063	GE	GEO
2755063	GR	GRC
2755063	HU	HUN
2755063	IR	IRN
2755063	IQ	IRQ
2755063	IL	ISR
2755063	IT	ITA
2755063	JO	JOR
2755063	LB	LBN
2755063	MA	MAR
2755063	PT	PRT
2755063	RO	ROU
2755063	RU	RUS
2755063	SY	SYR
2755063	TN	TUN
2755063	TR	TUR
2755063	UA	UKR
2755005	BZ	BLZ
2755005	CR	CRI
2755005	GT	GTM
2755005	HN	HND
2755005	MX	MEX
2755005	SV	SLV
2754860	BZ	BLZ
2754860	CR	CRI
2754860	GT	GTM
2754860	HN	HND
2754860	MX	MEX
2754860	NI	NIC
2754860	PA	PAN
2754860	SV	SLV
2754819	MZ	MOZ
2754819	SZ	SWZ
2754819	ZA	ZAF
2754673	AO	AGO
2754673	BJ	BEN
2754673	BF	BFA
2754673	CI	CIV
2754673	CM	CMR
2754673	ER	ERI
2754673	ET	ETH
2754673	GH	GHA
2754673	GN	GIN
2754673	KE	KEN
2754673	ML	MLI
2754673	MZ	MOZ
2754673	MW	MWI
2754673	NG	NGA
2754673	SN	SEN
2754673	SL	SLE
2754673	TD	TCD
2754673	TG	TGO
2754673	TZ	TZA
2754673	UG	UGA
2754673	CD	COD
2754673	ZM	ZMB
2754673	ZW	ZWE
7794696	ZA	ZAF
2755195	ID	IDN
2755195	IN	IND
2755195	LA	LAO
2755195	MM	MMR
2755195	PG	PNG
2755195	TH	THA
2755195	VN	VNM
2755704	BZ	BLZ
2755704	GT	GTM
2755704	HN	HND
2755704	MX	MEX
2755704	NI	NIC
2755704	SV	SLV
2755142	CN	CHN
2754680	BT	BTN
2754680	CN	CHN
2754680	ID	IDN
2754680	IN	IND
2754680	KH	KHM
2754680	LA	LAO
2754680	MM	MMR
2754680	MY	MYS
2754680	VN	VNM
2754651	BT	BTN
2754651	CN	CHN
2754651	IN	IND
2754651	MM	MMR
2754651	TH	THA
2754651	TW	TWN
2754651	VN	VNM
2755784	BT	BTN
2755784	CN	CHN
2755784	ID	IDN
2755784	IN	IND
2755784	KH	KHM
2755784	LA	LAO
2755784	MM	MMR
2755784	MY	MYS
2755784	TH	THA
2755784	VN	VNM
2755706	CN	CHN
2755706	JP	JPN
2755706	TW	TWN
2755533	CI	CIV
2755533	CG	COG
2755533	GH	GHA
2755533	GW	GNB
2755533	LR	LBR
2755533	NG	NGA
2755533	TG	TGO
2754517	BZ	BLZ
2754517	CR	CRI
2754517	GT	GTM
2754517	HN	HND
2754517	MX	MEX
2754517	NI	NIC
2754517	PA	PAN
2755468	AO	AGO
2755468	CF	CAF
2755468	CI	CIV
2755468	CM	CMR
2755468	CG	COG
2755468	GN	GIN
2755468	LR	LBR
2755468	NG	NGA
2755468	SN	SEN
2755468	SL	SLE
2755468	UG	UGA
2754586	CN	CHN
2754586	JP	JPN
2755591	ID	IDN
2755591	MY	MYS
2755591	PH	PHL
2755591	PG	PNG
2755591	PF	PYF
2754423	AU	AUS
2754423	BD	BGD
2754423	BT	BTN
2754423	CN	CHN
2754423	ID	IDN
2754423	IN	IND
2754423	JP	JPN
2754423	LA	LAO
2754423	LK	LKA
2754423	MM	MMR
2754423	MY	MYS
2754423	NP	NPL
2754423	PH	PHL
2754423	PG	PNG
2754423	TH	THA
2754423	TW	TWN
2754423	VN	VNM
2754732	CN	CHN
2754732	JP	JPN
2754732	TW	TWN
2754460	BJ	BEN
2754460	CI	CIV
2754460	ET	ETH
2754460	GH	GHA
2754460	GM	GMB
2754460	GW	GNB
2754460	KE	KEN
2754460	ML	MLI
2754460	MZ	MOZ
2754460	MW	MWI
2754460	NG	NGA
2754460	SN	SEN
2754460	SL	SLE
2754460	TZ	TZA
2754460	UG	UGA
2754460	ZM	ZMB
2754460	ZW	ZWE
2754643	CF	CAF
2754643	CM	CMR
2754643	CG	COG
2754643	CD	COD
2754777	CF	CAF
2754777	CI	CIV
2754777	CM	CMR
2754777	CG	COG
2754777	SN	SEN
2754777	SL	SLE
2754777	CD	COD
2755608	AO	AGO
2755608	BJ	BEN
2755608	CF	CAF
2755608	CI	CIV
2755608	CM	CMR
2755608	CG	COG
2755608	GA	GAB
2755608	GH	GHA
2755608	KE	KEN
2755608	MG	MDG
2755608	MZ	MOZ
2755608	NG	NGA
2755608	SD	SDN
2755608	TG	TGO
2755608	TZ	TZA
2755608	UG	UGA
2755608	CD	COD
2755608	ZM	ZMB
2755608	ZW	ZWE
2755404	CN	CHN
2755052	CI	CIV
2755052	CM	CMR
2755052	CG	COG
2755052	GH	GHA
2755052	GN	GIN
2755052	LR	LBR
2755052	NG	NGA
2755052	SL	SLE
2755052	UG	UGA
2754395	CI	CIV
2754395	GM	GMB
2754395	NG	NGA
2754395	SN	SEN
2754395	SL	SLE
2754395	TG	TGO
2755460	AU	AUS
2755239	BR	BRA
2755239	CR	CRI
2755239	EC	ECU
2755239	GP	GLP
2755239	GF	GUF
2755239	GY	GUY
2755239	HN	HND
2755239	LC	LCA
2755239	MQ	MTQ
2755239	NI	NIC
2755239	PA	PAN
2755239	PE	PER
2755239	SR	SUR
2755239	VC	VCT
2755239	VE	VEN
2754553	CA	CAN
2754553	US	USA
5371723	CF	CAF
5371723	CI	CIV
5371723	CM	CMR
5371723	GA	GAB
5371723	GH	GHA
5371723	GN	GIN
5371723	LR	LBR
5371723	NG	NGA
5371723	SD	SDN
5371723	SL	SLE
5371723	TG	TGO
5371723	CD	COD
3032974	ID	IDN
3032974	PH	PHL
3032974	TW	TWN
4071419	ID	IDN
4071217	ID	IDN
4071217	MY	MYS
4071217	SG	SGP
4071026	MX	MEX
4070878	CF	CAF
4070878	CM	CMR
4070878	CG	COG
4070878	GA	GAB
4070878	GQ	GNQ
4070878	NG	NGA
4070878	CD	COD
3032979	IN	IND
3032979	LK	LKA
4069816	CN	CHN
4069816	ID	IDN
4069816	JP	JPN
4069816	LA	LAO
4069816	MY	MYS
4069816	TW	TWN
4069816	VN	VNM
4070786	LA	LAO
4070786	MM	MMR
4070786	TH	THA
7295827	CN	CHN
4069764	PG	PNG
4069764	SB	SLB
4927713	CN	CHN
4927713	JP	JPN
3032984	CN	CHN
3032984	MM	MMR
3032984	TW	TWN
4070962	CN	CHN
4070962	ID	IDN
4070962	IN	IND
4070962	MM	MMR
4070962	MY	MYS
4070962	PH	PHL
4070962	TH	THA
4070962	VN	VNM
3030169	CO	COL
3030169	CR	CRI
3030169	GT	GTM
3030169	HN	HND
3030169	NI	NIC
3030169	PA	PAN
3030169	SV	SLV
4070501	CN	CHN
4070501	LA	LAO
4070501	VN	VNM
3032980	AM	ARM
3032980	AZ	AZE
3032980	CN	CHN
3032980	GE	GEO
3032980	IR	IRN
3032980	NP	NPL
3032980	PK	PAK
3032980	TJ	TJK
3032980	TM	TKM
3032980	TR	TUR
3032980	UZ	UZB
7367169	ID	IDN
7367169	PH	PHL
7295796	ID	IDN
7295796	IN	IND
7295796	LK	LKA
7295796	MM	MMR
7295796	MY	MYS
7295796	TH	THA
3032994	AU	AUS
3032994	ID	IDN
3032994	JP	JPN
3032994	MY	MYS
3032994	PH	PHL
3032994	PG	PNG
3032994	SB	SLB
3032994	TW	TWN
7715874	IN	IND
7715874	LK	LKA
4071204	AO	AGO
4071204	BJ	BEN
4071204	BW	BWA
4071204	CF	CAF
4071204	CI	CIV
4071204	CM	CMR
4071204	ER	ERI
4071204	ET	ETH
4071204	GH	GHA
4071204	GN	GIN
4071204	GM	GMB
4071204	KE	KEN
4071204	ML	MLI
4071204	MZ	MOZ
4071204	MW	MWI
4071204	NA	NAM
4071204	NE	NER
4071204	NG	NGA
4071204	SD	SDN
4071204	SN	SEN
4071204	SZ	SWZ
4071204	TG	TGO
4071204	TZ	TZA
4071204	UG	UGA
4071204	YE	YEM
4071204	ZA	ZAF
4071204	CD	COD
4071204	ZM	ZMB
4071204	ZW	ZWE
4070710	CN	CHN
4070710	JP	JPN
4070710	TW	TWN
4070710	VN	VNM
4070026	CN	CHN
4071385	ID	IDN
4071385	PG	PNG
7295833	ID	IDN
7295833	KH	KHM
7295833	MM	MMR
7295833	MY	MYS
7295833	PH	PHL
7295833	TH	THA
7295833	VN	VNM
8862759	CN	CHN
8862759	KH	KHM
8862759	TH	THA
8862759	VN	VNM
4071447	ID	IDN
3032981	MX	MEX
3032981	US	USA
3032986	US	USA
2768304	BW	BWA
2768304	NA	NAM
2768304	ZA	ZAF
5357263	BZ	BLZ
5357263	CR	CRI
5357263	GT	GTM
5357263	HN	HND
5357263	MX	MEX
5357263	NI	NIC
5357263	PA	PAN
5357263	SV	SLV
8010581	AO	AGO
8010581	AR	ARG
8010581	AG	ATG
8010581	AU	AUS
8010581	BS	BHS
8010581	BZ	BLZ
8010581	BO	BOL
8010581	BR	BRA
8010581	BW	BWA
8010581	CL	CHL
8010581	CN	CHN
8010581	CM	CMR
8010581	CO	COL
8010581	CR	CRI
8010581	CU	CUB
8010581	EC	ECU
8010581	EG	EGY
8010581	ET	ETH
8010581	GP	GLP
8010581	HN	HND
8010581	ID	IDN
8010581	IN	IND
8010581	JM	JAM
8010581	JP	JPN
8010581	KE	KEN
8010581	KH	KHM
8010581	LA	LAO
8010581	LK	LKA
8010581	LS	LSO
8010581	MX	MEX
8010581	MM	MMR
8010581	MZ	MOZ
8010581	MQ	MTQ
8010581	MW	MWI
8010581	MY	MYS
8010581	NA	NAM
8010581	NI	NIC
8010581	PK	PAK
8010581	PE	PER
8010581	PH	PHL
8010581	PG	PNG
8010581	PR	PRI
8010581	PY	PRY
8010581	SD	SDN
8010581	SO	SOM
8010581	SZ	SWZ
8010581	TH	THA
8010581	TW	TWN
8010581	TZ	TZA
8010581	UG	UGA
8010581	UY	URY
8010581	US	USA
8010581	VE	VEN
8010581	VI	VIR
8010581	VN	VNM
8010581	ZA	ZAF
8010581	ZM	ZMB
8010581	ZW	ZWE
8257546	AR	ARG
8257546	AG	ATG
8257546	BS	BHS
8257546	BO	BOL
8257546	BR	BRA
8257546	CU	CUB
8257546	GP	GLP
8257546	JM	JAM
8257546	MX	MEX
8257546	MQ	MTQ
8257546	PR	PRI
8257546	PY	PRY
8257546	UY	URY
8257546	US	USA
7998563	AO	AGO
7998563	AU	AUS
7998563	BW	BWA
7998563	CN	CHN
7998563	CM	CMR
7998563	EG	EGY
7998563	ET	ETH
7998563	ID	IDN
7998563	IN	IND
7998563	JP	JPN
7998563	KE	KEN
7998563	KH	KHM
7998563	LA	LAO
7998563	LK	LKA
7998563	LS	LSO
7998563	MM	MMR
7998563	MZ	MOZ
7998563	MW	MWI
7998563	MY	MYS
7998563	NA	NAM
7998563	PK	PAK
7998563	PH	PHL
7998563	PG	PNG
7998563	SD	SDN
7998563	SO	SOM
7998563	SZ	SWZ
7998563	TH	THA
7998563	TW	TWN
7998563	TZ	TZA
7998563	UG	UGA
7998563	VN	VNM
7998563	ZA	ZAF
7998563	ZM	ZMB
7998563	ZW	ZWE
8369366	AR	ARG
8369366	BS	BHS
8369366	BZ	BLZ
8369366	BO	BOL
8369366	BR	BRA
8369366	CL	CHL
8369366	CR	CRI
8369366	CU	CUB
8369366	EC	ECU
8369366	HN	HND
8369366	JM	JAM
8369366	MX	MEX
8369366	NI	NIC
8369366	PE	PER
8369366	PR	PRI
8369366	PY	PRY
